token,mean_importance_yta,mean_importance_nta,diff,count_yta_docs,count_nta_docs,abs_diff
realized,0.1418740470521361,0.1934854482258046,-0.0516114011736685,1,1,0.0516114011736685
stop,0.18368134166985828,0.23517496326813492,-0.05149362159827664,2,2,0.05149362159827664
being,0.41001183425831905,0.35852577099574295,0.0514860632625761,10,10,0.0514860632625761
ignoring,0.21246999588928733,0.16129625983365922,0.05117373605562811,1,1,0.05117373605562811
&,0.37329948379381306,0.4240871364753736,-0.05078765268156055,2,4,0.05078765268156055
too,0.13407709601297588,0.08346451423963766,0.05061258177333822,2,2,0.05061258177333822
inheritance,0.41596636602919107,0.46630024054266467,-0.0503338745134736,2,2,0.0503338745134736
wake,0.05006128298818413,0.0,0.05006128298818413,1,0,0.05006128298818413
leaving,0.16891376191971663,0.2188988305004079,-0.049985068580691266,1,1,0.049985068580691266
fake,0.17652785369278845,0.12701883061453342,0.04950902307825503,1,1,0.04950902307825503
hometown,0.0,0.048886396975204145,-0.048886396975204145,0,1,0.048886396975204145
kali,0.14628711987490975,0.195013000259176,-0.04872588038426626,1,1,0.04872588038426626
autistic,0.09935723044753039,0.050666837020853776,0.048690393426676616,1,1,0.048690393426676616
pairing,0.2109236464640379,0.16224014384688973,0.04868350261714818,1,1,0.04868350261714818
reached,0.18519754146953954,0.13661637965848744,0.0485811618110521,1,1,0.0485811618110521
annoys,0.21198465005818834,0.16365853469539351,0.048326115362794825,1,1,0.048326115362794825
stay,0.175088971026227,0.12719400846674717,0.04789496255947984,1,1,0.04789496255947984
reserved,0.05992406034174982,0.10781317185650774,-0.04788911151475792,1,1,0.04788911151475792
gives,0.18803182998444792,0.14033435236418082,0.047697477620267104,1,1,0.047697477620267104
frustrated,0.09566718835437864,0.04835079275046601,0.047316395603912625,1,1,0.047316395603912625
emotional,0.16013290225655535,0.11295823895321828,0.04717466330333707,1,1,0.04717466330333707
should,0.13102201315332337,0.1781431033636555,-0.04712109021033212,1,2,0.04712109021033212
up,0.18701973131806293,0.1400457825708797,0.04697394874718322,9,10,0.04697394874718322
apparently,0.13400797124239183,0.18067291321432816,-0.046664941971936325,1,1,0.046664941971936325
explained,0.16934996004995592,0.12280304282407666,0.04654691722587927,2,1,0.04654691722587927
snowing,0.1510020774158998,0.10446569841452048,0.046536379001379316,1,1,0.046536379001379316
stepkids,0.12135546009103239,0.16735772061711968,-0.04600226052608729,1,1,0.04600226052608729
respectful,0.2094124857456946,0.255196458108939,-0.045783972363244385,1,1,0.045783972363244385
with,0.25978556548846987,0.2144399436880277,0.04534562180044216,13,19,0.04534562180044216
after,0.25009784941364893,0.20529010458597394,0.044807744827674995,14,15,0.044807744827674995
impressed,0.17119297508981685,0.1264418883771729,0.04475108671264394,1,1,0.04475108671264394
greg,0.15515959255207792,0.11049103403283896,0.04466855851923897,2,2,0.04466855851923897
wants,0.13093239794246356,0.1752821686881011,-0.044349770745637535,2,2,0.044349770745637535
comfortable,0.39936504750677954,0.3553265002885644,0.04403854721821515,1,1,0.04403854721821515
atv,0.1854178891158046,0.2291199781239575,-0.04370208900815292,2,2,0.04370208900815292
happy,0.13462179769097546,0.09125583068823548,0.04336596700273998,3,1,0.04336596700273998
only,0.1539466592529972,0.11086766397503568,0.04307899527796151,2,3,0.04307899527796151
shut,0.3477074025404261,0.3047230088460896,0.04298439369433649,1,1,0.04298439369433649
rumor,0.08522164245514152,0.04268048998356821,0.042541152471573314,1,1,0.042541152471573314
bunch,0.12918150134977935,0.08671181627603483,0.04246968507374452,1,1,0.04246968507374452
behavior,0.12552947806528703,0.08330275548775994,0.04222672257752709,1,1,0.04222672257752709
out,0.2042832400609536,0.24642833756348695,-0.04214509750253334,13,9,0.04214509750253334
somewhere,0.17701790922350955,0.13488197936748797,0.042135929856021576,1,1,0.042135929856021576
crying,0.16571334805393992,0.12430652265239964,0.04140682540154028,1,1,0.04140682540154028
times,0.16849582168510233,0.1271631268551234,0.04133269482997892,1,2,0.04133269482997892
house,0.2429964683697593,0.20197582543240902,0.04102064293735028,1,3,0.04102064293735028
drive,0.10152357778759734,0.06057464347663014,0.040948934310967196,6,6,0.040948934310967196
finances,0.1130865095960807,0.07247741521183414,0.040609094384246563,1,1,0.040609094384246563
rumors,0.1243136494969367,0.08410401291042427,0.04020963658651243,1,1,0.04020963658651243
because,0.20452403172785882,0.16443583503175555,0.04008819669610328,8,7,0.04008819669610328
buy,0.1611072213400218,0.20024135436357315,-0.03913413302355134,2,2,0.03913413302355134
',0.25057429167506495,0.21153317792074067,0.039041113754324286,10,9,0.039041113754324286
trying,0.1082077788940006,0.14681854627449098,-0.03861076738049038,2,2,0.03861076738049038
snow,0.10736034856868515,0.06879434345188735,0.038566005116797794,1,1,0.038566005116797794
slept,0.17231822010416317,0.13414084473388138,0.03817737537028179,1,1,0.03817737537028179
sometimes,0.20005693612870976,0.16230300447774676,0.037753931650962996,1,1,0.037753931650962996
disability,0.1268201811861137,0.08918980942971325,0.037630371756400466,1,1,0.037630371756400466
were,0.37461297641679986,0.3371043145523036,0.03750866186449625,2,2,0.03750866186449625
even,0.21920621907391666,0.181745733263442,0.03746048581047465,1,2,0.03746048581047465
patches,0.28184482019373597,0.31911057955576333,-0.03726575936202736,1,1,0.03726575936202736
super,0.2874936727367781,0.32398905527630084,-0.036495382539522725,1,1,0.036495382539522725
straw,0.4495706733213643,0.41326810669328146,0.036302566628082844,1,1,0.036302566628082844
leaves,0.5741180136583969,0.5378298545275575,0.03628815913083938,1,1,0.03628815913083938
from,0.2827261031343123,0.24678177437994103,0.03594432875437126,8,10,0.03594432875437126
potluck,0.17010186358677526,0.2059315965840651,-0.03582973299728984,6,6,0.03582973299728984
picking,0.28109265182349663,0.24549137267131904,0.03560127915217759,1,2,0.03560127915217759
however,0.17013383895591208,0.2050419291512966,-0.03490809019538452,1,1,0.03490809019538452
me,0.240459930785673,0.20558221812725233,0.034877712658420656,35,32,0.034877712658420656
but,0.27400368146715254,0.23918524244869127,0.03481843901846127,12,10,0.03481843901846127
babysit,0.27613126236170926,0.241542781467489,0.03458848089422026,9,9,0.03458848089422026
home,0.22711641658136536,0.19254536982578227,0.03457104675558309,3,5,0.03457104675558309
called,0.07899723596643411,0.11282896888770574,-0.03383173292127163,1,4,0.03383173292127163
not,0.33442643943752975,0.30076002643909006,0.0336664129984397,24,25,0.0336664129984397
ahead,0.28096215083961845,0.24744478801136113,0.03351736282825732,1,1,0.03351736282825732
cooking,0.12302962976656047,0.15646324419183666,-0.03343361442527619,1,1,0.03343361442527619
are,0.10633783935568844,0.07310523613545818,0.033232603220230264,2,1,0.033232603220230264
spoken,0.36820413963484244,0.40132961552350616,-0.033125475888663714,1,1,0.033125475888663714
3,0.16078319388486034,0.19385355276091823,-0.03307035887605789,2,2,0.03307035887605789
at,0.2857599328829875,0.25333540157385026,0.03242453130913725,10,9,0.03242453130913725
if,0.2161342640142717,0.2482844710470708,-0.03215020703279911,7,5,0.03215020703279911
interview,0.6760852421734388,0.6440447414152705,0.03204050075816833,3,3,0.03204050075816833
gyaan,0.304579407111055,0.33651756114273645,-0.03193815403168143,1,1,0.03193815403168143
bills,0.2232891613939722,0.19147331469057285,0.03181584670339935,1,1,0.03181584670339935
vacation,0.37801887179948573,0.34636480988330876,0.03165406191617698,2,4,0.03165406191617698
blaming,0.19687045570997094,0.1652177395570097,0.03165271615296125,4,4,0.03165271615296125
bringing,0.5405255412890918,0.5089466736156225,0.03157886767346929,1,1,0.03157886767346929
asked,0.23939407219802944,0.20786031110762707,0.031533761090402374,8,6,0.031533761090402374
entire,0.3385114981361165,0.3071413511550926,0.03137014698102386,1,1,0.03137014698102386
time,0.12371535610837467,0.09243737851131208,0.03127797759706259,5,4,0.03127797759706259
cost,0.223972194334868,0.1927256111923027,0.031246583142565315,2,2,0.031246583142565315
day,0.14212740011356906,0.11098132348116894,0.031146076632400113,2,1,0.031146076632400113
soul,0.30733080070818747,0.27671386390488933,0.030616936803298134,1,1,0.030616936803298134
exhausted,0.2755042251063189,0.24514875239497108,0.03035547271134781,1,1,0.03035547271134781
knows,0.08384278901225617,0.11403700566576651,-0.03019421665351034,1,2,0.03019421665351034
could,0.12973797903234857,0.09998399684676886,0.029753982185579717,3,3,0.029753982185579717
laughed,0.18236483770885784,0.1527372415952138,0.029627596113644045,1,1,0.029627596113644045
typically,0.09701945187243466,0.06776418706696569,0.029255264805468972,1,1,0.029255264805468972
like,0.09688479475057271,0.12607137183711997,-0.02918657708654726,3,4,0.02918657708654726
injure,0.11160208101273766,0.08270287499897837,0.028899206013759296,1,1,0.028899206013759296
surprise,0.17151270701332924,0.20031195945782243,-0.02879925244449319,2,1,0.02879925244449319
sister,0.25287704279712686,0.28142747513228994,-0.02855043233516308,22,18,0.02855043233516308
vehicle,0.20624087232397514,0.23477328787698892,-0.02853241555301378,2,2,0.02853241555301378
laundry,0.24871712685973896,0.27719212295478696,-0.028474996095048,4,4,0.028474996095048
has,0.19622336625322975,0.16778700511727127,0.028436361135958488,6,6,0.028436361135958488
chose,0.11187016280102771,0.14027286708104747,-0.028402704280019758,1,1,0.028402704280019758
recurring,0.2877792205183778,0.3156653135981024,-0.027886093079724616,1,1,0.027886093079724616
than,0.15788268217067566,0.1301697244145563,0.027712957756119372,1,1,0.027712957756119372
"""",0.3398743227912589,0.3124294849227246,0.0274448378685343,28,32,0.0274448378685343
the,0.28376778205978637,0.31107274919537126,-0.02730496713558489,107,109,0.02730496713558489
”,0.20219729219472343,0.17521110881314297,0.02698618338158046,2,2,0.02698618338158046
mastectomy,0.12422875178158396,0.15093641697390928,-0.026707665192325314,1,1,0.026707665192325314
james,0.17538847089232365,0.1491399962592383,0.026248474633085356,4,4,0.026248474633085356
already,0.17966565470721804,0.2058921231915357,-0.026226468484317644,1,1,0.026226468484317644
nephew,0.09071134012752594,0.06487427849197815,0.02583706163554779,1,1,0.02583706163554779
grandparents,0.3537509225343724,0.32818751381108724,0.025563408723285164,14,14,0.025563408723285164
room,0.18716652974682219,0.2126349571495219,-0.025468427402699723,2,2,0.025468427402699723
always,0.2020682363690791,0.1771253189377492,0.024942917431329925,1,1,0.024942917431329925
some,0.17975204618013732,0.20438696734634215,-0.024634921166204832,2,2,0.024634921166204832
anything,0.1453064980417601,0.1209898072569061,0.024316690784854003,1,3,0.024316690784854003
half,0.22015443511221755,0.19594287322959386,0.02421156188262369,3,2,0.02421156188262369
bowel,0.19128789553885495,0.21522035414830598,-0.023932458609451035,1,1,0.023932458609451035
requires,0.11843464543835228,0.09479272203656322,0.023641923401789056,1,1,0.023641923401789056
",",0.22594692536058134,0.20233140649827555,0.023615518862305784,109,105,0.023615518862305784
girlfriends,0.8664062405856554,0.8898809880508647,-0.023474747465209278,1,1,0.023474747465209278
later,0.24365229288906867,0.2203123401316032,0.023339952757465476,1,2,0.023339952757465476
him,0.24422963113059068,0.2211719862100666,0.02305764492052409,7,6,0.02305764492052409
.,0.2815472566419108,0.25861766714942364,0.02292958949248719,585,583,0.02292958949248719
live,0.13944788914037318,0.11717356544088406,0.022274323699489118,1,1,0.022274323699489118
18f,0.07809898735829543,0.05586840990760277,0.022230577450692658,1,1,0.022230577450692658
respected,0.3148378132923164,0.3370026817398555,-0.022164868447539066,1,1,0.022164868447539066
now,0.19827746202331537,0.22024297281032404,-0.021965510787008674,2,3,0.021965510787008674
teenage,0.07961267232001472,0.05787499388450385,0.021737678435510867,1,1,0.021737678435510867
we,0.20141449121458893,0.2231102623626456,-0.02169577114805668,14,10,0.02169577114805668
25f,0.15268386820302557,0.17415264357074428,-0.021468775367718712,1,1,0.021468775367718712
petty,0.2212776587897185,0.24261418170648014,-0.021336522916761635,2,1,0.021336522916761635
mad,0.5647545439632115,0.5435266308868049,0.02122791307640659,3,3,0.02122791307640659
his,0.2977234309825122,0.31878779934655344,-0.02106436836404124,27,23,0.02106436836404124
law,0.2978514696320961,0.3187961348356365,-0.020944665203540436,4,3,0.020944665203540436
t,0.2473480940176053,0.22662323471425533,0.02072485930334997,22,22,0.02072485930334997
that,0.21754062539245458,0.23785719732287666,-0.020316571930422078,51,44,0.020316571930422078
aita,0.26754362415015087,0.28779723014367053,-0.020253605993519663,3,2,0.020253605993519663
2,0.16164694904012475,0.18182326487617134,-0.020176315836046593,1,2,0.020176315836046593
ll,0.13656763729496643,0.11660244035988643,0.019965196935080004,1,2,0.019965196935080004
spiraled,0.07997443136176964,0.060188798532753024,0.019785632829016617,1,1,0.019785632829016617
thinks,0.30094846002982917,0.281431390268256,0.01951706976157319,2,2,0.01951706976157319
supportive,0.21549733977655397,0.23497725156437765,-0.019479911787823684,2,2,0.019479911787823684
everytime,0.06942901292515,0.050612052472321784,0.018816960452828213,1,1,0.018816960452828213
27,0.06552367037501597,0.08428159580907042,-0.018757925434054454,1,1,0.018757925434054454
took,0.18222442738360248,0.16362195891139272,0.018602468472209754,2,2,0.018602468472209754
says,0.13540751959938171,0.11683706113881856,0.018570458460563155,6,5,0.018570458460563155
this,0.24547924297563564,0.22760393023827447,0.017875312737361176,23,20,0.017875312737361176
everything,0.1296915550910536,0.147524397718394,-0.017832842627340417,1,1,0.017832842627340417
start,0.15214195751188073,0.13445940595954287,0.01768255155233786,1,3,0.01768255155233786
them,0.32192113766818115,0.33932099403345695,-0.0173998563652758,3,1,0.0173998563652758
support,0.18815022659005765,0.20489779559742216,-0.016747569007364516,1,1,0.016747569007364516
for,0.28092938057563765,0.2974827224241792,-0.01655334184854157,76,74,0.01655334184854157
plus,0.2079942463161034,0.22379400809661856,-0.015799761780515176,1,1,0.015799761780515176
play,0.10342198605804524,0.11909337872955733,-0.015671392671512088,1,1,0.015671392671512088
school,0.16470533622445524,0.1802024818780131,-0.015497145653557864,6,4,0.015497145653557864
narriage,0.22678870948739374,0.2422370260762583,-0.015448316588864558,1,1,0.015448316588864558
started,0.26765797621575743,0.2528927008589411,0.01476527535681632,12,10,0.01476527535681632
15f,0.09664961926148641,0.08193540766263627,0.014714211598850141,1,2,0.014714211598850141
arguments,0.4476769194118348,0.46223067301433546,-0.014553753602500663,1,1,0.014553753602500663
and,0.2415347418426088,0.22702115621243318,0.01451358563017563,101,99,0.01451358563017563
health,0.13024962575723922,0.1158353909042118,0.014414234853027424,1,3,0.014414234853027424
tells,0.11036614105644393,0.12440095476518943,-0.0140348137087455,1,2,0.0140348137087455
gets,0.1662080951852455,0.1800577692686278,-0.01384967408338228,1,1,0.01384967408338228
makes,0.2062876982935369,0.22005914441109886,-0.013771446117561953,1,1,0.013771446117561953
dave,0.16069458636177691,0.1743488646907102,-0.01365427832893329,2,2,0.01365427832893329
manager,0.14361889173454903,0.1302094491597882,0.013409442574760844,1,1,0.013409442574760844
guess,0.2912796526444656,0.3044302683236798,-0.013150615679214217,2,2,0.013150615679214217
needs,0.2555088135596122,0.24274867700078492,0.012760136558827267,2,2,0.012760136558827267
host,0.1462197407238482,0.13389883483372078,0.01232090589012741,1,1,0.01232090589012741
had,0.1623315214789144,0.1746061337945299,-0.012274612315615524,6,7,0.012274612315615524
it,0.22201736195123403,0.23424724126511018,-0.012229879313876146,22,26,0.012229879313876146
suggested,0.987863929437334,1.0,-0.012136070562665968,1,1,0.012136070562665968
lying,0.29244153947486334,0.2804978420194285,0.011943697455434832,1,1,0.011943697455434832
last,0.15712731335745728,0.168825898992903,-0.011698585635445735,2,2,0.011698585635445735
ve,0.15258206822236703,0.16425835362032454,-0.011676285397957509,1,2,0.011676285397957509
scholarship,0.14759165427458282,0.13592364335204485,0.011668010922537969,1,1,0.011668010922537969
to,0.2274238891863787,0.21589426862419475,0.011529620562183956,55,61,0.011529620562183956
well,0.10679567721278664,0.11815783787861621,-0.011362160665829568,1,3,0.011362160665829568
giving,0.15287000504029688,0.14159816850169918,0.011271836538597702,1,1,0.011271836538597702
refusing,0.4227337373563175,0.4339474710852457,-0.011213733728928199,4,4,0.011213733728928199
arrested,0.08328848556806939,0.09435384184319219,-0.011065356275122798,1,1,0.011065356275122798
therapy,0.6448466798864543,0.6342565814062355,0.010590098480218746,5,5,0.010590098480218746
quiet,0.13720149047203178,0.12684206264074532,0.01035942783128646,1,1,0.01035942783128646
receptionists,0.22017969205349736,0.230271252704311,-0.010091560650813652,1,1,0.010091560650813652
people,0.436746516097213,0.44681323916232807,-0.01006672306511508,3,1,0.01006672306511508
),0.22545008792218219,0.21553384202354495,0.009916245898637238,34,30,0.009916245898637238
a,0.23359827481127013,0.24350085593577805,-0.009902581124507925,60,69,0.009902581124507925
lounge,0.23085876176938863,0.24027846965033609,-0.009419707880947453,1,1,0.009419707880947453
sale,0.16856553687617898,0.17754317107778791,-0.008977634201608936,1,1,0.008977634201608936
3f,0.11467260543794966,0.10583608363190926,0.008836521806040401,1,1,0.008836521806040401
waiting,0.1475965173062287,0.13885138304676137,0.008745134259467324,1,1,0.008745134259467324
accept,0.23017827390876622,0.2218815477524067,0.008296726156359513,2,1,0.008296726156359513
again,0.21485705409981257,0.20663322743527512,0.008223826664537442,2,3,0.008223826664537442
was,0.30976803400661845,0.30156357652899507,0.008204457477623384,46,46,0.008204457477623384
rounds,0.24097743493365342,0.24914158020755608,-0.008164145273902662,1,1,0.008164145273902662
bill,0.20037374800856567,0.19237966684512703,0.007994081163438638,1,1,0.007994081163438638
plans,0.1783821777099438,0.1706617503171939,0.00772042739274989,3,4,0.00772042739274989
major,0.22386167665893908,0.2315784716654571,-0.007716795006518007,1,2,0.007716795006518007
care,0.24562419623985757,0.23882025788374822,0.006803938356109346,1,1,0.006803938356109346
no,0.15498038754529594,0.16141580988597504,-0.006435422340679092,3,2,0.006435422340679092
said,0.17088289095620404,0.17716643848745042,-0.006283547531246381,2,5,0.006283547531246381
hunt,0.647116689119393,0.6532062856605195,-0.006089596541126507,1,1,0.006089596541126507
also,0.16012545378377713,0.165773574618467,-0.005648120834689879,2,5,0.005648120834689879
neurological,0.12045608562575089,0.12592684298534054,-0.005470757359589656,1,1,0.005470757359589656
(,0.19810737849667567,0.20336261512800213,-0.00525523663132646,16,17,0.00525523663132646
happened,0.09121596545380037,0.08601758624621754,0.005198379207582829,1,1,0.005198379207582829
lunch,0.10720058520361699,0.11228240828222791,-0.0050818230786109225,1,1,0.0050818230786109225
agreed,0.14132635774667146,0.13629265532823395,0.005033702418437508,3,2,0.005033702418437508
introduced,0.20762631447076446,0.20267096792049114,0.004955346550273326,2,2,0.004955346550273326
i,0.2577971783801418,0.2528448309613972,0.004952347418744618,151,147,0.004952347418744618
toks,0.427610254629063,0.43210172706202576,-0.004491472432962773,9,9,0.004491472432962773
yesterday,0.11538666836768555,0.1196169654318853,-0.004230297064199751,2,2,0.004230297064199751
final,0.09003365192324625,0.09415473293640682,-0.0041210810131605685,2,1,0.0041210810131605685
find,0.1789366102616364,0.18295655107768816,-0.004019940816051754,1,1,0.004019940816051754
lockdowns,0.35799329311520073,0.3619376813862749,-0.003944388271074184,1,1,0.003944388271074184
monthly,0.35325914854519547,0.3495149354284939,0.003744213116701589,1,2,0.003744213116701589
overjoyed,0.14168995812058657,0.1380308058296076,0.003659152290978962,1,1,0.003659152290978962
watching,0.2668466331967589,0.27047025247768336,-0.0036236192809244727,1,1,0.0036236192809244727
about,0.25025131308117726,0.25339867452596615,-0.0031473614447888876,12,16,0.0031473614447888876
years,0.14587609077516306,0.14886751276239482,-0.0029914219872317627,6,6,0.0029914219872317627
show,0.17643039214392503,0.1793998625271835,-0.0029694703832584823,2,3,0.0029694703832584823
until,0.2233807968758233,0.22558431045304497,-0.0022035135772216774,2,2,0.0022035135772216774
meant,0.1357614665067147,0.13357424414510782,0.002187222361606872,1,1,0.002187222361606872
my,0.309729987785633,0.30761070067397317,0.0021192871116598178,288,282,0.0021192871116598178
?,0.39699957776792455,0.3990334638473183,-0.002033886079393754,34,33,0.002033886079393754
pick,0.12498843868147988,0.12304781310097843,0.0019406255805014538,4,4,0.0019406255805014538
dad,0.32355499228032336,0.3253631861708697,-0.0018081938905463169,18,17,0.0018081938905463169
having,0.2537307764761446,0.2519951224453755,0.0017356540307691404,2,2,0.0017356540307691404
light,0.5143683122175464,0.514962723103087,-0.000594410885540575,1,1,0.000594410885540575
other,0.235350691501593,0.23586468132946772,-0.0005139898278747335,4,4,0.0005139898278747335
here,0.13228922744282548,0.1317825687426953,0.0005066587001301692,2,1,0.0005066587001301692
chores,0.1468778506133937,0.14651255400425284,0.0003652966091408638,1,1,0.0003652966091408638
her,0.2247133599582143,0.22495262182842224,-0.00023926187020795187,37,39,0.00023926187020795187
dobbies,1.0,1.0,0.0,1,1,0.0
daughters,1.0,1.0,0.0,1,1,0.0
argue,1.0,1.0,0.0,1,1,0.0
sunbathing,1.0,1.0,0.0,1,1,0.0
fiancee,1.0,1.0,0.0,1,1,0.0
expecting,1.0,1.0,0.0,1,1,0.0
vended,1.0,1.0,0.0,1,1,0.0
